id,ano,site,comentarios,rotulacao_manual,id_rotulador
21,2021-11-06,Folha,a mulher estava armada gente leiam a matéria o q a polícia devia ter feito?,0,M
21,2021-11-07,Folha,"os policiais devem ter pensado ""hj tá meio monótono, vamos imobilizar uma mulher com uma criança no colo aqui no meio da rua, só pra dar uma divertida mesmo"" o próprio namorado dela assumiu que a arma que estava com ela, era dele",0,G
25,2019-04-08,G1,ação do exército atinge uma família a tiros,0,M
22,2021-06-28,G1,"quem estiver com dó é só levar pra casa, ainda tem muito lázaro no brasil",1,C
18,2019,UOL,Parabéns aos policiais do RJ. A população do RJ merece se livrar da criminalidade instalada no estado.,1,M
24,2020-07-01,G1,amigo você pelo menos leu a reportagem? nesse caso a criança q morreu foi traficantes q mataram,1,G
20,2019-09-21,UOL,a política lixo daquele governador de merda,-1,G
18,2019,UOL,O Queiroz eu não sei... já o Palocci esta entregando toda a gang.,0,M
23,2021-02-18,G1,leia esses autores vc terá uma outra visão policial não corrupto é só um instrumento para alcançar o objetivo do estado racista e genocida,-1,C
20,2019-09-21,G1,"se o brasil fosse um prostíbulo o governador do rj, assassino da menina ágatha, já estaria preso antes mesmo de ter cometido este crime porque até os prostíbulos possuem alguma ordem, ética e humanidade #witzelassassino #witzelgenocida",-1,G
22,2021-06-28,G1,pelo oq parece foi na cabeça,0,M
25,2019-04-08,G1,"por pessoas pensarem assim que essa chacina toda continua acontecendo, lembrando que no carro havia tambem uma crianca de 7 anos e a familia estava indo para um cha de bebe",-1,M
20,2019,UOL,Não foi por falta de aviso. Essa culpa eu não carrego.,0,M
20,2019-10-01,G1,menina de 8 anos morre baleada no complexo do alemão | rio de janeiro | g1,0,M
21,2021-11-06,Folha,"policial feminina por favor agora crime tem que ser combatido com força de gênero também realmente a doença é grave a arma está com a justiça, ou você acha que o policial iria ficar exibindo a arma depois da abordagem, porque durante a abordagem não dá né",1,G
18,2019,UOL,Parabéns para a polícia,1,M
23,2020-05-19,G1,"assassinado!!!!!!!!!! a palavra é essa caralho, joão pedro foi assassinado vão se fuder",-1,C
24,2020-07-02,G1,dêem atenção a isso,0,G
21,2021-11-06,UOL,"vc ta cagando pro que ta vendo em video?? prefere acreditar noq ta escrito no site da uol, mesmo sem nenhuma prova?",1,C
18,2019,UOL,"O que mais me impressiona, é os comentarios sobre o Direitos Humanos... pra quem nao sabe, ou tem preguiça de ler, os Direitos Humanos Universal foi criado para que o Estado nao se torne um bandido e nao para defender bandidos. Ele é UNIVERSAL. Quando se comete abusos por parte da policia, como foi o caso de um grupo de amigos que foram abordados no Rio de Janeiro e mesmo depois de entregarem docunentos e provar que nao eram bandidos, os policiais fizeram com que eles fizessem sexo oral um no outro. Esse tipo de barbaridade, é onde os direitos humanos atuam. Vao se informar melhor sobre isso porque se voce nao tiver uma proteçao contra abusos, amanhã pode acontecer com seu filho e principalmente se voce for pobre como eu.",1,M
20,2019-09-22,Folha,"“ágata félix é a 57ª criança a morrer baleada no rio de janeiro desde 2007 a fogo cruzado, por sua vez, registra que 16 crianças foram baleadas na região metropolitana do rio em 2019 destas, cinco morreram” #aculpaedowitzel",-1,M
21,2021-11-06,Folha,pm só serve pra matar preto e pobre acab,-1,C
20,2019-09-21,Folha,"será que a culpa não é mais de vocês, que votam nos imundos que gozam quando isso acontece?",0,G
21,2021-11-07,Folha,"só para dizer que me sinto representado por você, palmério você está muito além da curva e do horizonte de um mundo de boçais, e sabe disso manda lenha!",0,C
18,2019-08-20,UOL,"a polícia alemã dispara 56 tiros num ano a do rio dispara em um dia isso a alemanha teve 14 mortos em operaçoes com armas, nenhum comemorado aqui o governador do estado comemorou esse deputadozinho comemorou ou seja, a ordem é matar atraso na economia, comercio, civilização",-1,M
21,2021-11-06,Folha,cada dia desenvolvem mais e mais a covardia quanto empenho,-1,G
23,2020-05-19,G1,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk a não olha esse ecara,0,C
22,2021-06-28,G1,parabéns você não entendeu nada e mesmo assim opinou continue assim,0,M
22,2021-06-28,G1,como que a polícia aprende? ela também não sabe interrogar,0,G
23,2020-05-19,G1,"sai daí militante, sabe nem oq aconteceu e ta falando merda",0,M
18,2019-08-20,G1,difícil viver nessa guerra todo santo dia,0,G
23,2020-05-19,G1,"ele foi assassinado, pode botar assim",-1,C
20,2019-09-21,Folha,moradores dizem que o tiro partiu dos policiais,0,M
18,2019,UOL,foi um tirotei e a bala que acertou ele foi de bandido.. é oque nos mais escuta no rio quando tem inocente morto.. mais dessa vez os bandido acertaram outro ..parabens a policia,1,M
23,2020-05-19,G1,"assassinaram uma criança de 14 anos, seu animal",-1,M
22,2021-06-28,G1,aaaa entendi entendi,0,M
25,2019-04-08,G1,"a profissão dele não diz nada, o que diz é a falta de senso mesmo",0,M
23,2020-05-19,G1,menino de 14 anos é sequestrado e executado por polícias no rj*,-1,C
24,2020-07-01,G1,uma criança de 7 anos é bandida?,-1,C
23,2020-05-19,G1,a bala saiu da arma da polícia,-1,C
18,2019,UOL,Finalmente acertou um não inocente.,0,M
23,2020-05-19,G1,"ele foi assassinado*, g1",-1,C
21,2021-11-07,Folha,ulstra morreu de velhice,0,M
20,2019,UOL,A culpa é do Witzel...,-1,M
18,2019,UOL,"Não, no momento ele estava na sua casa.",0,M
18,2019-08-20,Folha,hj até um espirro é ideologia,0,M
18,2019,UOL,Mas oq q é isso???,0,M
25,2019-04-08,G1,a suas declarações colaboraram para esse acontecimento o que vai dizer agora?,0,M
18,2019,UOL,É moleza avaliar essa situação sentado em uma cadeira e atrás de um computador.,0,M
20,2019-09-21,Folha,pedir pra quem? pra quem tem menos que eles? veja a média de quilos que os venezuelanos têm emagrecido estão morrendo de fome,0,M
23,2020-05-19,G1,"ele não é menino,tem nome e um nome composto joão pedro e foi assassinado pela polícia",-1,M
20,2019-09-21,G1,witzel assassino!,-1,M
18,2019,UOL,"AMANHÃ NO UOL (UNIVERSO ON LULA) "" ESPECIALISTA OUVIDO PELO UOL AFIRMA QUE POLÍCIA ERROU EM ATIRAR NO SUSPEITO""",0,M
24,2020-07-02,G1,"e a responsabilidade é de quem? o estado não tem nenhuma responsabilidade? e o dinheiro dos impostos? o governo federal, estadual enchem a boca p falar de segurança e inocentes continuam morrendo",-1,G
21,2021-11-06,UOL,só avança para um lado… zona oeste nada!!!,0,C
22,2021-06-28,G1,"ne mano, eu fico abismado com as pessoas chamando isso ai de serial killer kkkkkkj",0,G
20,2019-09-21,Folha,"qdo os traficantes matam,aí sim ,parece naturalpq ninguém da comunidade faz denúnciaa polícia dá sua vida todos dias p defender qq um de nósforças de segurança enxugando gelocódigo,paternalista,penal mais solta do q prende agora,já tem resultado da balística? ",1,M
18,2019,UOL,"Parabéns a Polícia e ao Governador Witzel. Que comece a choradeira da manada petista, da extrema imprensa, da turminha dos 'direitos dos manos', da Maria do Rosário e etc.",1,M
18,2019,UOL,"Parabéns, já que não pode algemar, leva ele dormindo....",1,M
21,2021-11-07,G1,a mulher tava com munição de pistola 32 e com uma pistola tbm do msm calibre,0,M
18,2019,UOL,Tem gente que fica mais contente com o bandido morto do que com as vítimas terem sido salvas sem ferimentos.,-1,M
18,2019,UOL,É capaz mesmo de que aquele onibus seja o unico movido a gasolina no Brasil.,0,M
21,2021-11-06,G1,tá bom robô! descansa,0,C
25,2019-04-08,G1,erro da segurança pública? ok tem que responder agora afirmar que a causa era porque eram negros é ser leviana depois toma um processo não sabe porque deve ter provas da causa,-1,M
18,2019,Folha,Complementando novamente: Isso ocorreu em Criciúma/SC no dia 11/08/2019.,0,M
22,2021-06-28,G1,se prendem o stf solta depois! te que mandar pra vala mesmo,1,M
21,2021-11-06,UOL,"bando de despreparado ainda passam a mão na cabeça desses policias, eles tinham que ser punido pela covardia que fizeram",-1,C
18,2019-08-20,Folha,cadê os sniper do witzel para acabar com o sequestrador,0,G
22,2021-06-28,G1,falou falou falou bostapq nem procura saber de toda a historiaq ele ja teve justiçajustiça falha q poderia ter evitado mais mortes,1,G
18,2019,UOL,Alô Hulk! Fala sobre o jatinho??,0,M
25,2019-04-08,G1,"vai vc lá, fazer blitz sua nóia",1,G
18,2019,UOL,"A Esquerda está em luto hoje, mais uma vítima da sociedade capitalista morta pela polícia.",0,M
22,2021-06-28,G1,lázaro barbosa morre após ser preso em goiás #sudestenoticia #urgente,0,M
26,2021-05-06,Folha,são as viúvas dos bandidos???? e essa ong aí em? que ong é essa?,0,M
25,2019-05-24,UOL,"entenderam???? matar negros a tiro, nunca foi crime para as autoridades policiais e para a justiça",-1,C
26,2021-05-07,Folha,não caberia todo mundo no tweet dele,0,C
21,2021-11-07,G1,"mais vai falar isso pro enzo que acha q uma pessoa armada não mata ninguém, ainda mais quem coloca em risco o filho, essas pessoas são tão ignorantes em querer lacrar",0,M
22,2021-06-28,G1,"com pessoas da qualidade de lázaro, prender = matar tenha mais amor, pelas famílias da vítimas desse monstro",0,M
25,2019-07-02,UOL,"é verdade, os assassinos do exécito ficaram impunes pela execução do músico evaldo rosa dos santos, e do catador de materiais recicláveis luciano macedo",-1,C
18,2019,UOL,A comemoração foi e sempre deve ser pelos INOCENTES SALVOS.,1,M
18,2019-08-21,UOL,"fui criado sabendo meus deveres em casa e sabendo que enquanto eu morasse com meus pais deveria respeitálos, além de amálos caso não aceitasse os termos da casa, dependendo da idade, seria tchau e bença, arrume suas coisas e vá buscar viver pelos suas próprias mãos",0,G
18,2019-08-20,UOL,palmeiras não tem mundial,0,M
23,2020-05-19,G1,"""menino morre durante operação""? o guri tava em casa brincando com familiares! chamem pelo nome assassinato será que se a polícia entrasse sem mandado no ap de alguém no leblon e matasse um adolescente branco a manchete seria a mesma? que vergonha",-1,C
21,2021-11-07,Folha,"mas a questão e q a responsabilidade dele é maior então a sociedade está certa em cobrar pois as ações praticadas por ele refletem muito mais na vida das pessoas, a pressão é natural msm, q seja necessária uma organização maior como sistema sendo avaliado o preparo dos indivíduos",0,M
18,2019,UOL,Então hahahahaha! Nessa hora que eu queria ver a ira de Deus sobre essa galera! Pena q ele não existe hahahahaha,0,M
21,2021-11-07,Folha,"para o fascista sérgio moro, esses policiais agiram sob ""violenta emoção""",0,M
23,2020-05-19,G1,"morreu como? ele foi assassinado de forma covarde e absurda pelas forças do estado o grupo globo continua ao lado da barbárie, continua protegendo assassinos de crianças pobres e negras a família de roberto marinho segue sua tradição",-1,M
20,2019,UOL,"Culpa do tráfico que impõe sua força com a violência. A polícia não pode e nem deve ser responsabilizada antes de uma perícia. Por que os projéteis nunca saem das armas dos traficantes?! Meu sentimentos aos familiares da menina. Mas não esmoreça, Witzel!!",1,M
18,2019,UOL,Não se pode repetir erros do passado,0,M
21,2021-11-06,Folha,"a violência não nasce do nada a pessoa está normal, de repente coloca uma farda e surta não é assim estuda um pouco",-1,G
25,2019-05-24,UOL,filhos da puta queria ver se fosse com família deles pra ver se soltavam,0,C
21,2021-11-06,UOL,"eu não estava, mas é perto do meu trabalho, isso me dá um ""previlegio"" na informação do acontecido!! e você, estava lá?",0,G
22,2021-06-28,G1,"sim, sim eu usei a palavra de modo errado a maioria dos psicopatas são ceo's mas, de qualquer modo eles sempre causam sofrimento por onde passam, de um jeito ou de outro kkkkkk",0,C
23,2020-05-20,G1,ele foi assassinado pela polícia,-1,G
25,2019-04-08,Folha,além de alguns anos de contribuição ao inss poupados! é capaz que essa família não tenha nem direito ao que esse pai de família contribuiu a vida toda!,-1,G
18,2019,UOL,"Operação cirúrgica da policia militar do RJ, parabéns aos comandante que autorizou o disparo de comprometimento e preservou vidas. Serve de exemplo para todo Brasil, e também para exemplar a classe criminosa, se souberem que se sequestrar vão para a vala, com certeza pensarão duas vezes. Sucesso a operação, sem demora e sem muito mimimi.",1,M
23,2020-05-20,G1,meudeus oq q eu acabei de ler,0,G
18,2019,UOL,"Quer um lenço para chorar o desfecho do companheiro, petista?",0,M
26,2021-05-06,Folha,mimimimimi leva os bandidos pra tua casa,1,M
23,2020-05-19,Folha,"não sei quem é pior, traficantes ou a policia os dois matam sem piedade!!!",-1,M
22,2021-06-28,G1,"lázaro barbosa, o 'serial killer do df', foi preso, diz governador de goiás",0,M
18,2019,UOL,Exatamente isso !!!,0,M
18,2019-08-20,UOL,pena q não deu uns 15 tiros!!!,1,G
23,2020-05-19,G1,"se a polícia matar seu irmão, filho, etc aí vamos ver se você vai vir com esse papinho de retardado mental se o brasil “tivece” educação, quem sabe um imbecil como voce pudesse ser adestrado antes de defecar esse tweet",-1,G
18,2019,UOL,"Espectadores brasileiros, cidadãos do bem, assistem ao filme de ação americano em que no final os mocinhos vencem os bandidos e aplaudem em delírio o ""happy end"". Só lamentam que o vídeo da cena da morte não foi bem gravado. A noite, assistem igualmente à novela violenta da Globo e vão dormir satisfeitos, com a consciência em paz.",1,M
24,2020-07-01,G1,quer dizer que eu tenho que ser negro pra dá minha opinião? quer dizer que eu tenho que morar em favela pra dá minha opinião? tu acha que esses repórteres da globo e outras emissoras que vivem dando opinião moram aonde? qual a raça deles?,0,M
21,2021-11-06,G1,nossa coitadinha da mulher que estava armada,0,M
23,2020-05-19,G1,"morre não, ele foi assassinado pela polícia, pelo estado, por essa necropolitica",-1,M
25,2019-04-08,Folha,oitenta tiros dessa vez pelo exercito brasileiro matam civil no rio de janeiro,-1,G
20,2019,UOL,"Segundo o WitZel, a menina estava segurando um fuzil!! Se a menina fosse branca e tivesse morrido no Leblon o governador caia na hora! Mas ainda bem que não há racismo no Brasil, né, mesmo????",-1,M
23,2020-05-20,G1,ele foi assassinado,-1,C
20,2019,Folha,"A PM é mal preparada, mas a culpa maior é do genocida Witzel e de quem votou nele.",-1,M
18,2019-08-20,UOL,liga a tv a polícia sabia que a arma era de brinquedo e atirou,-1,G
22,2021-06-28,G1,"a "" inteligência"" da puliça",0,C
18,2019-08-20,UOL,palmeiras não tem mundial,0,M
18,2019,UOL,"apesar de ser um atirador de elite, não foi capaz de atirar na perna, no braço, não queria incapacitar, mas assassinar mesmo!",-1,M
