id_comentario	comentario	timestamp	canal	curtidas	id_video	id_comentario_pai	data_postagem
UgyUlgKr7xfw_K9R7DZ4AaABAg	belissimo trabalho da pm	2021-05-14T20:24:59Z	Bacabalflix	2	6UYB6t694tE		2021-05-14 20:06:10+00:00
Ugw6FNsoHl71Auge88d4AaABAg	chumbo nessas disgraca  roba no inferno 	2021-05-18T17:07:47Z	Bacabalflix	0	dAGxeO1J6Q4		2021-05-18 13:28:10+00:00
UgwJrzWHYlkliAIr0xx4AaABAg	olho dgua nao ten delegado  ten que ser ouvido en bacabal	2021-05-18T15:45:17Z	Bacabalflix	1	dAGxeO1J6Q4		2021-05-18 13:28:10+00:00
UgylxTSun2mp0YqZ48t4AaABAg	policia neles	2021-05-18T13:57:25Z	Bacabalflix	2	dAGxeO1J6Q4		2021-05-18 13:28:10+00:00
Ugw3EtFLu-e_ekLR4od4AaABAg	moto pop gafanhoto kkkk	2021-05-13T16:23:07Z	Bacabalflix	1	4tknxExjU2U		2021-05-11 15:53:17+00:00
UgyGpChuU52WUjRZRLN4AaABAg	amem  essa senhora ia pagar	2021-05-11T23:09:47Z	Bacabalflix	0	4tknxExjU2U		2021-05-11 15:53:17+00:00
Ugw_m84V3NebGZGP9UR4AaABAg	ainda bem que acharam a moto cuitada da mulher tinha que pagar a moto	2021-05-11T22:07:42Z	Bacabalflix	0	4tknxExjU2U		2021-05-11 15:53:17+00:00
UgxrjefAfHRFAlotTn94AaABAg	to contente pela mulher mas na boa tribunal do diabo resolve ai tem q matar quem assalta quer usar merda entao trabalha e compra essa bosta satanas misera praga disgraca excumungados amaldicoados filhos do diabo com a besta fera carnicas imundicies bostas seus lixos	2021-05-11T16:58:24Z	Bacabalflix	0	4tknxExjU2U		2021-05-11 15:53:17+00:00
UgxCrnLvyGzaop8_nmx4AaABAg	olha bacabal tem aviatura do bope	2021-05-11T16:06:12Z	Bacabalflix	1	4tknxExjU2U		2021-05-11 15:53:17+00:00
UgztrgUH42fzBFX4x6x4AaABAg	tinha alguem jogando csgo de fundo	2021-05-11T16:02:00Z	Bacabalflix	0	4tknxExjU2U		2021-05-11 15:53:17+00:00
Ugyr6O6c0TfPEYBJU_14AaABAg	boa trde	2021-05-13T15:51:20Z	Bacabalflix	1	lM8XqnHQqw4		2021-05-12 21:00:29+00:00
UgyrLeKYA-xNYdvj0e14AaABAg	trizidelaonde o cao entra pela porta e o capeta pela janela	2023-03-25T21:33:06Z	Bacabalflix	1	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgxtCSyc6truZLgh9ZB4AaABAg	quero um pouco de paz vou morar ai	2022-10-11T16:30:37Z	Bacabalflix	1	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
Ugy4uXqV-XnJqU86oIZ4AaABAg	tranzidela a quebrada mais sinistra do planeta bacabala	2022-08-29T23:10:03Z	Bacabalflix	1	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgwA_fWUdpSs1PcU0GJ4AaABAg	eita trizidela famosa	2022-01-06T00:44:01Z	Bacabalflix	0	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
Ugwp_E3-mlgJ0VjaUIZ4AaABAg	deus  abencoe  as policia  de bacabal	2021-05-17T15:02:48Z	Bacabalflix	2	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgwWYw4cS_AcM54gKrh4AaABAg	aqui em santa ines os cara roubam mototacista eles mata logo	2021-05-15T03:34:09Z	Bacabalflix	1	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgwyM-2ShDs68g2uDJZ4AaABAg	bairro da trizidela e mais remoso do q carne de pato	2021-05-14T12:42:21Z	Bacabalflix	2	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
Ugz_UE9dPn_XEHdtLT94AaABAg	iso e duro compra i u diabo levar	2021-05-13T15:59:47Z	Bacabalflix	1	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
Ugy_4AylXI9kYVJGp1x4AaABAg	nao entendi a populacao faz incursao junto com a policia e se tiver um tiroteio	2021-05-13T10:38:05Z	Bacabalflix	8	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgwQiRbv4KU91i8vpkt4AaABAg	bacabal so vai trazer paz quando houver uma chacina por cima de chacina ou seja quando esses malditos 33121157171241 e outros ai a paz reinara novamente	2021-05-13T10:22:31Z	Bacabalflix	2	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgyJft9mdfrdCVx9pFx4AaABAg	muito triste falei com o dona da xtz crosser ele tava doto arranhado acho que jogaram ele no chao lugarzinho perigoso	2021-05-13T02:32:06Z	Bacabalflix	2	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgwfA3gTZAoyEum8YSN4AaABAg	parece que so tem esse bairro em bacabal	2021-05-13T01:56:00Z	Bacabalflix	6	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgwoJYRs9LcqBxa_uKF4AaABAg	nossamas bacabal e muito violenta meu deus	2021-05-13T01:44:39Z	Bacabalflix	2	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgxJKPNEd8AHkqkfOOR4AaABAg	misericordi a	2021-05-13T01:17:42Z	Bacabalflix	1	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgxIXm2Diq6017VegOV4AaABAg	e sempre tranquilo na trizidela	2021-05-13T00:12:50Z	Bacabalflix	4	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
Ugz-QAx1b9tvP9nEUgN4AaABAg	u que digo bandido bom e bandido morto	2021-05-12T23:34:07Z	Bacabalflix	0	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
Ugw9SsWuBxq38Aa4bZd4AaABAg	chama o chapolim colorado que ele quebra tudo ai	2021-05-12T23:23:53Z	Bacabalflix	1	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgzqKRuk_7nHpoKhPUV4AaABAg	ese bairro ai e muito violento quero mora ai em bacabal no bairro trizidela	2021-05-12T23:15:14Z	Bacabalflix	2	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgzzdH9H4bJ2kqFZ2T94AaABAg	aqui no meu bairro e proibido roubar quem rouba a primeira vez vai para o pau de arara e a segunda vez o palito e fechado	2021-05-12T23:00:23Z	Bacabalflix	4	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgxhslzwtpyyktDhFfB4AaABAg	misericordia essa cidade e pelas providencias divina se mim desse uma casa ai mesmo dada eu nao queria nunca	2021-05-12T22:39:47Z	Bacabalflix	8	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgxhslzwtpyyktDhFfB4AaABAg.9NG3eoSKvGq9NGOsA_iYjg	de pleno acordo com vc	2021-05-13T01:45:07Z	Bacabalflix	1	B6R5tuu-sX4	UgxhslzwtpyyktDhFfB4AaABAg	2021-05-12 20:00:01+00:00
UgwDrVJEM4n5ti4eHtl4AaABAg	os mototaxis quem trabalhar como investigado	2021-05-12T22:13:04Z	Bacabalflix	2	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
Ugxo-b1KRN9LqSRUMgl4AaABAg	o senhor abencoe encontrar essa moto desse homem trabalhador	2021-05-12T21:50:32Z	Bacabalflix	13	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgwsvI_BXcUqjGLHWZh4AaABAg	essa cidade e um lugar que realmente nao podemos passar por perto  muito violenta 	2021-05-12T21:39:07Z	Bacabalflix	10	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgwruJ-cpO_fO0rMfn94AaABAg	eu tou com vertido preto com bolinha	2021-05-12T21:34:51Z	Bacabalflix	2	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgxaXyJ0x3WxUkeZWIl4AaABAg	bairro do terrorista s kk	2021-05-12T21:27:38Z	Bacabalflix	2	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgwTrMPlvhw_j8crRiF4AaABAg	estou vendendo uma casa na trizidela mil reais	2021-05-12T20:30:38Z	Bacabalflix	4	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgwTrMPlvhw_j8crRiF4AaABAg.9NFpsoThlYY9NFrhJy9jx_	vou comprar pra minha sogra	2021-05-12T20:46:32Z	Bacabalflix	3	B6R5tuu-sX4	UgwTrMPlvhw_j8crRiF4AaABAg	2021-05-12 20:00:01+00:00
UgwTrMPlvhw_j8crRiF4AaABAg.9NFpsoThlYY9NFzAK39C2g	eu compro para da de presente pra minha sogra kkkk	2021-05-12T21:51:48Z	Bacabalflix	3	B6R5tuu-sX4	UgwTrMPlvhw_j8crRiF4AaABAg	2021-05-12 20:00:01+00:00
UgwTrMPlvhw_j8crRiF4AaABAg.9NFpsoThlYY9NG7tVaRxEL	1000 ta muito caro kkkkk	2021-05-12T23:16:45Z	Bacabalflix	3	B6R5tuu-sX4	UgwTrMPlvhw_j8crRiF4AaABAg	2021-05-12 20:00:01+00:00
UgwTrMPlvhw_j8crRiF4AaABAg.9NFpsoThlYY9NGAhFY2b2y	nicolaurevuada432 divido em dez vezes sem juros e sem entrada	2021-05-12T23:41:17Z	Bacabalflix	0	B6R5tuu-sX4	UgwTrMPlvhw_j8crRiF4AaABAg	2021-05-12 20:00:01+00:00
UgwTrMPlvhw_j8crRiF4AaABAg.9NFpsoThlYY9NHO-zhMfvJ	vende pra quem quer suicida	2021-05-13T10:56:49Z	Bacabalflix	0	B6R5tuu-sX4	UgwTrMPlvhw_j8crRiF4AaABAg	2021-05-12 20:00:01+00:00
UgxuZntkvkguXYIoO3R4AaABAg	alo valerinha ex do pato roco beijos minha morena linda direto do complexo da penha	2021-05-12T20:28:48Z	Bacabalflix	0	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
UgxuZntkvkguXYIoO3R4AaABAg.9NFpfOoTE3c9NG-BpPq1Db	"beijo das trevaaas para o inferno  croka para croka"	2021-05-12T22:00:44Z	Bacabalflix	1	B6R5tuu-sX4	UgxuZntkvkguXYIoO3R4AaABAg	2021-05-12 20:00:01+00:00
UgxuZntkvkguXYIoO3R4AaABAg.9NFpfOoTE3c9NGGMU1C26V	e o certo e ta faltando so o bolota entra na acao	2021-05-13T00:30:44Z	Bacabalflix	0	B6R5tuu-sX4	UgxuZntkvkguXYIoO3R4AaABAg	2021-05-12 20:00:01+00:00
Ugw7dCXssJA1H512Yxp4AaABAg	lugar de terror eu nao quero uma casa ai nem de graca 	2021-05-12T20:27:31Z	Bacabalflix	10	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
Ugz_dZn6ZiDCD5D6mYB4AaABAg	luga muito  pobre deus guande um povo	2021-05-12T20:18:29Z	Bacabalflix	3	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
Ugz4H1UATqvQxcjv2sh4AaABAg	bacabal o lugar que quero passar longe	2021-05-12T20:06:24Z	Bacabalflix	21	B6R5tuu-sX4		2021-05-12 20:00:01+00:00
Ugz4H1UATqvQxcjv2sh4AaABAg.9NFn6OfINHn9O3VFPR2Aqp	bacabal e uma boa cidade so esse bairro que e o terror mesmo	2021-06-01T22:02:07Z	Bacabalflix	1	B6R5tuu-sX4	Ugz4H1UATqvQxcjv2sh4AaABAg	2021-05-12 20:00:01+00:00
Ugy0MgRXAFYPmGprJUN4AaABAg	mae disnaturada tadin do  menino	2021-05-19T21:10:09Z	Bacabalflix	0	kDl3rbItIvM		2021-05-10 20:43:31+00:00
Ugz59aLWldWyi__LBmd4AaABAg	duvido se querem uma enxada pra capinar	2021-05-11T18:10:14Z	Bacabalflix	2	kDl3rbItIvM		2021-05-10 20:43:31+00:00
UgxT1i45QBT4-oOw0zt4AaABAg	isso pq e uma delegacia pior q feira da pechincha pais isso dai  nao sei o e favela gracas a deus mais deve ser desse jeito ai affff	2021-05-11T18:09:00Z	Bacabalflix	1	kDl3rbItIvM		2021-05-10 20:43:31+00:00
UgydfJs3Hbis2s-s5Ux4AaABAg	meu deus	2021-05-11T11:28:13Z	Bacabalflix	0	kDl3rbItIvM		2021-05-10 20:43:31+00:00
UgzwR4N0r2eAqW7HbIF4AaABAg	tjjjmmm bem ppppppptud03	2021-05-11T09:38:05Z	Bacabalflix	0	kDl3rbItIvM		2021-05-10 20:43:31+00:00
Ugx60g1pUKy7YigRLIt4AaABAg	mae que quer bem o filhoe quer que o filho cresca e amaduca como um cidadao de bemela nao passa as maos sobre a cabeca deles nao e facil uma mae tomar essas atitudesmais infelizmente e preciso e ela tem que ter sabedoria fe e coragem para fazer a denuncia do proprio filho para que eles amanha agradeca a sua mae por livralos de todos os mls	2021-05-11T05:04:57Z	Bacabalflix	3	kDl3rbItIvM		2021-05-10 20:43:31+00:00
UgwgAg9wraL5RpzhujF4AaABAg	gostei do transportenossas leis nao prendem ninguemo castigo desses miliantes e a sociedade ignorar esses ladroes	2021-05-11T01:02:50Z	Bacabalflix	1	kDl3rbItIvM		2021-05-10 20:43:31+00:00
UgxQoB29hXffSiMr8qp4AaABAg	gostei do transporte	2021-05-11T01:01:46Z	Bacabalflix	5	kDl3rbItIvM		2021-05-10 20:43:31+00:00
UgxMBUJlYMIWzCoqaI54AaABAg	deixa ele pra populacao conversar com ele pra explicar umas coisas kkk	2021-05-11T00:22:23Z	Bacabalflix	1	kDl3rbItIvM		2021-05-10 20:43:31+00:00
UgxMBUJlYMIWzCoqaI54AaABAg.9NB5oVDUjc_9NBbRK2YUiK	sabemuitos ainda tem recuperacao so nao tem devido a pressao da sociedadeassim como a sua eu nao sou bandida nao sou a favor de bandidomais sou contra quem gera a violencia	2021-05-11T05:07:26Z	Bacabalflix	0	kDl3rbItIvM	UgxMBUJlYMIWzCoqaI54AaABAg	2021-05-10 20:43:31+00:00
UgyI3YWoL7hsz8iT8k54AaABAg	ela entregou o filho com medo de matarem ele simplesmente	2021-05-10T23:54:09Z	Bacabalflix	7	kDl3rbItIvM		2021-05-10 20:43:31+00:00
UgyI3YWoL7hsz8iT8k54AaABAg.9NB2_kND0r59O3VnWhwPEF	ou com medo dele matar ela	2021-06-01T22:06:54Z	Bacabalflix	1	kDl3rbItIvM	UgyI3YWoL7hsz8iT8k54AaABAg	2021-05-10 20:43:31+00:00
UgyI3YWoL7hsz8iT8k54AaABAg.9NB2_kND0r59T5DZw-9Uvm	kamisamaskr credo	2021-10-04T20:43:05Z	Bacabalflix	0	kDl3rbItIvM	UgyI3YWoL7hsz8iT8k54AaABAg	2021-05-10 20:43:31+00:00
UgzYu6SUaP8Z6RsvQdR4AaABAg	boa noite que barulheira nao da nem pra ouvir direito a entrevista dessa mae que horror	2021-05-10T23:21:37Z	Bacabalflix	5	kDl3rbItIvM		2021-05-10 20:43:31+00:00
UgxczZwW9c1joP7YHch4AaABAg	no passado bacabal era um bairro rj	2021-05-10T22:05:59Z	Bacabalflix	5	kDl3rbItIvM		2021-05-10 20:43:31+00:00
UgwYH8_w8HmueDMngB94AaABAg	se tem passagem nao presta	2021-05-10T22:03:58Z	Bacabalflix	4	kDl3rbItIvM		2021-05-10 20:43:31+00:00
UgyiklZtdrm3-67ZJ1h4AaABAg	carai man 0	2021-05-10T20:44:30Z	Bacabalflix	2	kDl3rbItIvM		2021-05-10 20:43:31+00:00
Ugw9PE4-Wkx9gMbbaqF4AaABAg	muito bom	2021-05-11T13:03:40Z	OPERACIONAIS DO MARANHÃO	1	V6bQ7IxeY_I		2021-05-04 16:36:19+00:00
UgzL--_hFjE9dbSZuBl4AaABAg	belo trabalho da policia militar	2021-05-05T18:40:48Z	OPERACIONAIS DO MARANHÃO	2	V6bQ7IxeY_I		2021-05-04 16:36:19+00:00
UgyRWuC1VYdsw98zK7d4AaABAg	vamos mais um video pm do maranhao cidade de codo aqui pra cima deles	2021-05-04T20:18:04Z	OPERACIONAIS DO MARANHÃO	2	V6bQ7IxeY_I		2021-05-04 16:36:19+00:00
Ugzjm1E34hlW2wiFjUR4AaABAg	top vc faz um belo trabalho	2021-05-04T17:00:11Z	OPERACIONAIS DO MARANHÃO	3	V6bQ7IxeY_I		2021-05-04 16:36:19+00:00
Ugzjm1E34hlW2wiFjUR4AaABAg.9MvrRW3qBnO9Mvs-gGFxPL	muito obrigado pelo carinho	2021-05-04T17:05:07Z	OPERACIONAIS DO MARANHÃO	3	V6bQ7IxeY_I	Ugzjm1E34hlW2wiFjUR4AaABAg	2021-05-04 16:36:19+00:00
UgxfXouCY4apZIheejV4AaABAg	parabens excelente trabalho	2021-05-08T20:07:48Z	OPERACIONAIS DO MARANHÃO	1	I3pbIhgtnkE		2021-05-05 22:06:17+00:00
Ugz3piYwfqLTmRLLwb54AaABAg	muito bom operacionais do maranhao melhor canal policial do maranhao	2021-05-06T10:59:11Z	OPERACIONAIS DO MARANHÃO	2	I3pbIhgtnkE		2021-05-05 22:06:17+00:00
UgxOgHJEDFYR_x3UVZd4AaABAg	parabens senhores pelo trabalho 	2021-05-06T01:38:41Z	OPERACIONAIS DO MARANHÃO	2	I3pbIhgtnkE		2021-05-05 22:06:17+00:00
UgwaZkADZkzpZ1js9UJ4AaABAg	admiro muito o trabalho de vcs guerreiro morro ai por perto do batalhao e sempre quando passo por ai ficou sempre olhar q guarnicao de vc top	2021-05-06T01:04:26Z	OPERACIONAIS DO MARANHÃO	2	I3pbIhgtnkE		2021-05-05 22:06:17+00:00
UgxXrmeI6bpYmGP3ahx4AaABAg	parabens pela prisao desse vagabundo e esse outro fica rindo muita paciencia	2021-05-06T00:18:17Z	OPERACIONAIS DO MARANHÃO	1	I3pbIhgtnkE		2021-05-05 22:06:17+00:00
Ugxv3gi0wtsjjDD9EPl4AaABAg	admiro o trabalho de voces pms do brasil e em especial do meu maranhao e da minha cidade codo	2021-05-06T00:12:35Z	OPERACIONAIS DO MARANHÃO	2	I3pbIhgtnkE		2021-05-05 22:06:17+00:00
UgwKXqinCV6p1QAHtkp4AaABAg	quer deus abencoe sempre 	2021-05-05T23:36:09Z	OPERACIONAIS DO MARANHÃO	3	I3pbIhgtnkE		2021-05-05 22:06:17+00:00
Ugx2_zBDZDI1R1j7h514AaABAg	top demais 	2021-05-05T23:35:54Z	OPERACIONAIS DO MARANHÃO	2	I3pbIhgtnkE		2021-05-05 22:06:17+00:00
UgzVYRg_1pE7ibMvC3B4AaABAg	quando eu ficar de maior quero ser policial militar	2021-05-05T22:15:03Z	OPERACIONAIS DO MARANHÃO	5	I3pbIhgtnkE		2021-05-05 22:06:17+00:00
UgyCZzAjpjOMSueYO0d4AaABAg	guris nao peguem essas pocarias para revederisto nao compensa para voces vederemcompensa para os donos delasalem de voces nao ganhar nada em cima dessa venda voces ainda vao presos e o dono dessa merda alem de ganhar em cima de voces que vendem ele ainda fica em sua casa de boa enquanto voce vao presoso crime nao compensa 	2021-04-29T20:51:12Z	Bacabalflix	2	nVtk7fLTITs		2021-04-29 17:04:00+00:00
UgwmfXvtsOD5U8xKKR54AaABAg	minha mae sempre disse drogar da dinheiro mais da cadeia tambem	2021-04-29T17:05:36Z	Bacabalflix	3	nVtk7fLTITs		2021-04-29 17:04:00+00:00
UgziQ8piFPGN51kYO_Z4AaABAg	bora la tim um banho na lagoa azul	2021-04-27T23:09:08Z	Bacabalflix	0	ByUt2XdjpAM		2021-04-27 15:56:11+00:00
Ugz47X-7SSupI6wCjXl4AaABAg	um minuto de fama de lago asul eduardo mais aqui no interior eli e conhecido como maleita	2021-04-27T16:30:36Z	Bacabalflix	0	ByUt2XdjpAM		2021-04-27 15:56:11+00:00
UgxIbn0g4ulK3PowJKR4AaABAg	"nao esqueca de se inscrever e ativar as notificacoes  seja membro aqui do canal e receba conteudos exclusivos e sem desfoque video sem desfoque para membros httpsyoutubew6mbrbm8m_i somente membros quer ganhar dinheiro apenas assistindo videos basta baixar o aplicativo abaixo httpsmkwaiappsn67f3ziz codigo 807159768 nao esqueca de deixar o like pra fortalecer o canal"	2021-04-29T16:09:14Z	Bacabalflix	5	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgzHV4YN2EADHIIzyB54AaABAg	como tem vagabundos ai em bacabal	2023-01-29T13:04:28Z	Bacabalflix	0	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgxA2DQOxpMVkqYCUvF4AaABAg	e um puxacao de saco dos reportes na pm	2023-01-29T13:02:53Z	Bacabalflix	0	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgxHQZfQ1hnHxrRBhwx4AaABAg	vai comecar  o jogo do deus da guerra kkkk  comeca  da reportagem	2021-05-19T22:15:45Z	Bacabalflix	1	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgyykOHjoyEi3HlLtUp4AaABAg	foi pouco ladrao que tem coragem de tirar moto de trabalhador tinha que ficar e tretaplegico	2021-05-18T11:32:07Z	Bacabalflix	0	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgyVogTEmhL5KkVnS5R4AaABAg	aos 0858 o borotao parece o meme do neymar rolando no chao 	2021-05-07T08:13:01Z	Bacabalflix	0	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgygUf95b3M1Lh1CO354AaABAg	policia boa demais	2021-05-06T01:55:29Z	Bacabalflix	0	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgwZv12_yC0o-2vuRq54AaABAg	os pracas deveria fazer vista grossa pra esses malditos 157 ou seja era pra ter dado uma rajada de fuzil 556 nas costas dos dois noia	2021-05-01T19:15:14Z	Bacabalflix	1	wWilpQEDLJI		2021-04-29 16:09:04+00:00
Ugxrgcnx6otYm9rLc794AaABAg	mais um dia normal em bacabal	2021-05-01T01:14:08Z	Bacabalflix	0	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgzBEHisufEs2ylbJvB4AaABAg	esse botao e o mesmo que tava  na morte do menino kaua 	2021-04-30T05:40:21Z	Bacabalflix	1	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgzBEHisufEs2ylbJvB4AaABAg.9MkLSfc86hR9NEPCyxTxIr	antonnysouza3563 teu cu	2021-05-12T07:09:36Z	Bacabalflix	0	wWilpQEDLJI	UgzBEHisufEs2ylbJvB4AaABAg	2021-04-29 16:09:04+00:00
UgwWxqk50RyQwO-FQt54AaABAg	ta na cara que o crime nao compensa	2021-04-30T01:00:03Z	Bacabalflix	1	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgwobJtI3euapAo12Rt4AaABAg	ele caiu e nem foi penalti parabens a pm de bacabal esses elementos tiram a vida de qualquer um por nada cadeia vagabundo	2021-04-30T00:13:52Z	Bacabalflix	1	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgxYUVbgQz-ByPJmY514AaABAg	possivelmente foi baleado sendo que o reporter ta vendo a perfuracao da bala credo esses reporter so jesus na causa	2021-04-29T23:17:41Z	Bacabalflix	1	wWilpQEDLJI		2021-04-29 16:09:04+00:00
Ugz-QPDikw7N67HAI754AaABAg	"parabens aos policiais  que deus abencoe e proteja   assaltantes se deram mal e que fiquem presos por muito tempo"	2021-04-29T21:25:46Z	Bacabalflix	1	wWilpQEDLJI		2021-04-29 16:09:04+00:00
Ugx8uNfo3x6LRFYgGlJ4AaABAg	e doidice tentar fugir ou trocar tiro com os homens	2021-04-29T21:14:05Z	Bacabalflix	1	wWilpQEDLJI		2021-04-29 16:09:04+00:00
Ugw3pUw4yrw0WTqCsbN4AaABAg	por favor tirem essa musica tema do god of war	2021-04-29T21:12:51Z	Bacabalflix	1	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgwKnxEmv6zfntA2T1Z4AaABAg	era para ter cancelado o cpf	2021-04-29T21:05:53Z	Bacabalflix	2	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgziZ8w5lV98sR0C-Nx4AaABAg	os povos e cinegrafistas todos inresponsaveis sem o uso de mascaravergonha dando ma exemploeu fico indignada	2021-04-29T20:40:57Z	Bacabalflix	4	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgziZ8w5lV98sR0C-Nx4AaABAg.9MjNj2ulKOL9MjQ464F-sl	o povo em bacabal so morre de fome faca e tiro	2021-04-29T21:01:26Z	Bacabalflix	4	wWilpQEDLJI	UgziZ8w5lV98sR0C-Nx4AaABAg	2021-04-29 16:09:04+00:00
UgziZ8w5lV98sR0C-Nx4AaABAg.9MjNj2ulKOL9MmPs4O6reK	maintankmobas esses devem ser os virus delesnunca vi um povo tao pobre de cultura mentais como estes de bacabal	2021-05-01T00:57:23Z	Bacabalflix	0	wWilpQEDLJI	UgziZ8w5lV98sR0C-Nx4AaABAg	2021-04-29 16:09:04+00:00
UgziZ8w5lV98sR0C-Nx4AaABAg.9MjNj2ulKOL9MtciE23Rsb	coronavirus se aparecer em bacanal morre de facada	2021-05-03T20:13:03Z	Bacabalflix	0	wWilpQEDLJI	UgziZ8w5lV98sR0C-Nx4AaABAg	2021-04-29 16:09:04+00:00
Ugw7sPp1O0A-1Ug8tD14AaABAg	mostra a cara do bixo	2021-04-29T19:39:31Z	Bacabalflix	0	wWilpQEDLJI		2021-04-29 16:09:04+00:00
Ugz0KdABLtRgxPIgw6B4AaABAg	cidade de bacabal ta famosa em noticias policias	2021-04-29T19:38:18Z	Bacabalflix	2	wWilpQEDLJI		2021-04-29 16:09:04+00:00
Ugw2bNKdxtRyfABzMql4AaABAg	ai tem muitos viu	2021-04-29T19:35:35Z	Bacabalflix	0	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgwpDfZDPjZ7-hoDPiR4AaABAg	acao e reacao  presos tem que pagar a estadia	2021-04-29T18:48:36Z	Bacabalflix	5	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgxGqczVkNkoZxIcbSN4AaABAg	quebrou so a perna   que pena  devia ter quebrado o pescoco  	2021-04-29T18:13:14Z	Bacabalflix	0	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgzZuqhujNo8z7ZADKp4AaABAg	parabens pos policiais de bacabal servico n para	2021-04-29T18:06:26Z	Bacabalflix	5	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgyIZPXH3vzIx1IS5eJ4AaABAg	a cidade do gera kkkkkk	2021-04-29T17:34:00Z	Bacabalflix	1	wWilpQEDLJI		2021-04-29 16:09:04+00:00
Ugyi_SM8mnn1Bhgpm-x4AaABAg	esses policias nao tem sossego ai	2021-04-29T16:51:12Z	Bacabalflix	3	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgyrIHJijqjpGdwBekB4AaABAg	borotao foi um dos q matou o irmao do pato roco	2021-04-29T16:22:59Z	Bacabalflix	12	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgyrIHJijqjpGdwBekB4AaABAg.9MivCeOUALp9Mj2_FzeK4G	apois que ele se foda esse miseravel kkkk	2021-04-29T17:36:07Z	Bacabalflix	1	wWilpQEDLJI	UgyrIHJijqjpGdwBekB4AaABAg	2021-04-29 16:09:04+00:00
UgyrIHJijqjpGdwBekB4AaABAg.9MivCeOUALp9MoNLGVpoTF	a hora dele vai chegar quando ele sair do presidioos jaguncos vao executar ele	2021-05-01T19:13:46Z	Bacabalflix	1	wWilpQEDLJI	UgyrIHJijqjpGdwBekB4AaABAg	2021-04-29 16:09:04+00:00
UgycnE_84YVs2tWlBTR4AaABAg	bem feito	2021-04-29T16:14:35Z	Bacabalflix	6	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgyZuBqVBkwySVKA8p94AaABAg	kkk melhor q netiflix kk	2021-04-29T16:12:42Z	Bacabalflix	8	wWilpQEDLJI		2021-04-29 16:09:04+00:00
UgzdOjgj7g0MKWNEx154AaABAg	muito bom	2021-05-11T13:04:41Z	OPERACIONAIS DO MARANHÃO	0	n99mb9hfNC8		2021-04-17 10:25:42+00:00
UgyoBgW6tSYDLcNanQR4AaABAg	novo incritos mal entei ja sou teu fa mano gostei de seu trabalho parabens continue asim voce tem futuro	2021-04-26T12:27:25Z	OPERACIONAIS DO MARANHÃO	1	n99mb9hfNC8		2021-04-17 10:25:42+00:00
